,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
17019,17019,efbddfbc3f6d3070af628f6d6cf48dfb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
14380,14380,ad1a47b9f7a61425f58de3fc174a35af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14064,14064,4b6e53f52e9785f6497c10c37b4dedf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
17278,17278,1498b691e4b46b326223f4af09b95f7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
14085,14085,22f3d7769ba22e9036f570955df28475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
5560,5560,63a328d0c8e497ed04003b558a7c9242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Dance']"
6365,6365,db631b9c92ee8063d356dfe54823b006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
4185,4185,e0804eb7a9ad9ca242f562cb7a2f740c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Folk_International']"
14358,14358,3d43c4cbdb6eb294ac58fadb8432f536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
169,169,bb2b52e8cc0dfd02ce22c751cd82442b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
944,944,80ef1780f93e4aa7c05b4a62bfa3a478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Country_Traditional']"
1832,1832,14e35fffe23659b90d899e25a9e3736d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
15578,15578,50a081085c47d9ca6ed65304af74d789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
15167,15167,d24722ceeb69eede1d277e8b26cb4b82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3346,3346,4c914692727be7222a3a8880a357b4f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
17537,17537,c0fa11d886472371e076be2737fb4edb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
14669,14669,fd3c790572687cec53d04cfceb4c67ef,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
5029,5029,da46b4844bb324cba49ee0471452c390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
7774,7774,7907a807856c9c7bf574c6f2e2eb3cd0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
12498,12498,6194e2d250053ff7f77770ceed7e7efa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
16407,16407,31d84fd1b193948346f508ca7ca31df2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
8117,8117,606b08195926d406383c1307617609a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
1775,1775,b11a19f784b61006f5fff30b039c7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
4235,4235,5dc1b00456680c8855400ed779af72da,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
5267,5267,7c2127c217dbb832be96da136eb9c418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Latin']"
1649,1649,3041b57b56807b6a075e1bc9981b764d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
12453,12453,a5e0f1a56b78f0b4b39ba78d34f35083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
8632,8632,78a123e40f61ed753fbbb8ccce2d99d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12260,12260,f105acba4ff84d48d1244eaafbdbd2a6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
8932,8932,2ee593a9ea60744b16235cf53666049b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
12993,12993,f5f4478f594e8d7cdeca1cc7b435e4bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Pop_Contemporary', 'RnB_Soul']"
5846,5846,237a93645a28a5e8faf7004971b2c40d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
6879,6879,fb4b28b604b738ce73e6b35661c0a9d1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
13503,13503,4a2c8787a9d13cb18b20c65fa24251d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
10439,10439,c95f9862b6e8a745eed1b062356ca565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
9995,9995,31d040a81a0c607e94229efc4d7323db,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
2223,2223,34cfc33b52e5e689596d87b413d28774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Dance', 'Rock_College']"
15854,15854,f8ba76f149d6e4d5581cc2bc510d1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
17438,17438,188599a7a79fe14f082e7ef83100851b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
10465,10465,8a042fb39362ac4923fdebc5d9412cae,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
8921,8921,d022cdf0ab6f53bfef5ea38924a7d09c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
4524,4524,0ded38bba62515868cd4f1bd5d646728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
14234,14234,5ecd9281491ea93fa9e98edaf0882d6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
17140,17140,039c28cecf32b92de5543ee75961e4fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
14012,14012,20aac4fb574626217409d202a7549706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
6292,6292,6ab3701e8d3507646b5f83a3d0f83f18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Gospel', 'Rock_College', 'Gospel']"
14956,14956,4cd1706675c046d04e9c8544fdfa6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
3815,3815,c1effe5ebaad0c05a9a0879139b6ba5a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
6309,6309,eba8c150edda5235cd1cd5733d1cd8cf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
13797,13797,4409cb085ddfcb411056580341bed2b4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Experimental', 'Pop_Indie']"
2650,2650,0828edc87b89e76f9db14aed913812a7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
17310,17310,f92feece60372c5c21233749f59a5e77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
3359,3359,f4d7107839be1ac8ed9e272ab15df3db,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6461,6461,930fe695144a3ced596efc56e0c512e2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
10528,10528,328ada39d2b22b99b05bae3d5c1ca833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Experimental']"
10474,10474,db3128e96bd352b1206c875173f12b67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
14231,14231,7db5a0558261108469b50f6efd3dba19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11990,11990,dc562d24dd6930ba737e412c88e8e07e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
12469,12469,7d04b53126c482a7a90b9772f0b13226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
16436,16436,d6ad81884b4416d388eb3df7c8538d84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
3687,3687,7a9578af5a10ee7f7b4bafae93f140c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
13601,13601,8ad984d3ab49b508cf6c2112dfc235d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3718,3718,1dbadbf72d6eac45fd7a9e5f27b9f8c8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
4522,4522,1eb72f91b22401a4d6eb85d0044a4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
13791,13791,4c79da235100a58b8e075742cd866f15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
8929,8929,cf1641ca1ac0ef3aeb3026a7fbcff01f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14934,14934,1db17d7f67888c161ea1dcf067f253d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2983,2983,7c0a208d7feffda971cd26a7d1aa9b4b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Rock_Neo_Psychedelia', 'Big_Band']"
4304,4304,9fda89d2bf4e70978c87dba04e84ee50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
381,381,fb0e35fcd781d302d9a0d0be3447cff7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"['Pop_Latin', 'Pop_Latin', 'Rock_Neo_Psychedelia', 'Pop_Contemporary']"
14371,14371,e2f02b4496b241b208941f8e475bb1af,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
1128,1128,829644a1b8a0f2560a11f721f0ac0f41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
13401,13401,b6cf83ee69c8ac29a1b9aaae493476dd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
2468,2468,f18aad9c6c4d40012f1a9e88def30e30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
6268,6268,da194009ba09eb883c33c466220664b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
4231,4231,bd83c5925e2b9e500780863408461404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
17214,17214,dce44d0fa948dd593858fb9a96629cc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
15710,15710,3fce8f2466a766bc0b2e2b23019a54ff,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Contemporary', 'Gospel']"
11505,11505,9024e5a8fa5e78aac10c1a6e3970f805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Pop_Contemporary']"
12770,12770,179538bebe7681051f4e9852469db2c8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
14224,14224,265695e2a7bc961b039cc4c689dedf5f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
8292,8292,0b38e07b83594a4cedd5768466b17af3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
11944,11944,7a4f6abb4258995989f3a146bd34cb17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11092,11092,a00b104bc8e7683c9579000e8d649268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12000,12000,e1bc1895cf536a4de112f0955361e371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
12450,12450,8090649c2350343d3fb5b9344c4ea5c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Contemporary']"
11433,11433,7ca65c282c19be19701585a423e0d368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
8379,8379,aabf97466382a95334765fd2572e64f0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Grunge_Emo', 'Pop_Contemporary']"
3891,3891,badfdf2508d275789f8dd68a1e160cd0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Pop_Contemporary']"
13368,13368,677b384a5fbc609885edeef9e17db903,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Gospel', 'Pop_Latin']"
1448,1448,a77589e7aeb247014760b6a71cae3ec3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
5481,5481,273e2fc7f5f3e2c7d8e92df254e4c30a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4141,4141,5e85cc5a27d8876831a5ebb7dea6e80a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
1992,1992,cd1843deed6b5dc9c185a62357c31125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
4507,4507,db92d21510a4d8ada34dab8a0948b5db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
8289,8289,fabb32ab917abaa918e6c569a6f0bda1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
10841,10841,215cfcb5a1f1d91a2aa986102fee844a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
4514,4514,45d49f42c5551a4670d0415976ef74cb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
17399,17399,5d3151a5f422e956bed2b2738ca7b75e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
17735,17735,5cfffe179ec3c454037c186279881bd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
12458,12458,2a21d9ba6c3ad1b5ee3cf1457705b6eb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
6693,6693,a80322eab18515cfb193b699fe89efab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
7844,7844,93d7222467f3b72c7db3dbcdda593811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
7220,7220,3971a60e5cad045d8ff7c1d3a80244f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Punk']
16739,16739,f68a4389b224ec540458d8e8d93d3c74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Indie']"
7736,7736,15903a46415ec16351499d947791a3a1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Electronica']"
3156,3156,f4c5bd049bceb1f0e5f413545c03c8c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5516,5516,6b4173bd85dd7a2ee77f7759a3a82ba4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
3342,3342,fa65e79e63be2b76ea92ce7355fa6cc8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11536,11536,f6cd576281773ee3f8a50160118bf0f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
6633,6633,001aed0e250bcca69cd78bb30c77cf9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
6686,6686,6098211135f27cbb0e4087b5b24e9f29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
14459,14459,56242e5b961ec074260a1019784c9d78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
12325,12325,dc0498c8eb2d7aaa25a139823321b519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary', 'Hip_Hop_Rap']"
7022,7022,f16c2425ccdbf2c3a7796d01eb2e97d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
10581,10581,8d8478d7039cd64f4a0b628217151627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
7629,7629,d180e405f5970bd0dd2e85a918040962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
4793,4793,bca21d06b3536c38a5e37d9343193b61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3709,3709,ff0cffb6416e60dcfc1a6353473cb9e0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
17246,17246,b645510a256c76ced43ccef4accaf5f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
7013,7013,e3f7c5a96672756948f48f950a1e188c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['Rock_Contemporary', 'Rock_Hard', 'Grunge_Emo']"
5313,5313,3ef3ab082eb763c514a47a6cf4d2d373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2450,2450,5985d1146e0e7a11ce9aa46062542083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
15226,15226,25691f751c1f11ca5e692f21479b88c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
605,605,064b6e63a0d96b81928e85985de04768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
2627,2627,db8956f65fce8b62094719cc26480a42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Gospel', 'Gospel', 'Hip_Hop_Rap']"
1298,1298,4566556870e6c6e9a913b4c32d3ebb4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
7136,7136,a212cd56b8c9f2ded28290ff404e783d,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Electronica']"
2488,2488,645d4d3dab29f99959345d7de2d1d2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['Reggae']
6336,6336,3cd6f7789a2b6e7dd01264d7db4a12e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
12568,12568,86e7b131920343e7401a9cce12f47788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
9455,9455,0ffde883549083cdb7b50010d1a8006f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
6602,6602,222262c68c45a695ce68b957a4092be3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
10402,10402,dcb6880cec210cc64f9ca95791a660d5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Dance']"
10997,10997,3a08b13af98a3cd1c797fff96c860504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
12533,12533,bd34ad934b9978de2c22095e4080c9e9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Pop_Contemporary', 'Gospel', 'Rock_Contemporary']"
4652,4652,ac46f994ee3ddcf9b58221a1a09411b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
14195,14195,81e56532a463950c57d8f70d9d4e8a08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5749,5749,0c2936b6900c9555fff2e05b28aecfd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
12875,12875,8b6351ca034067cbe155ee20229214b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
4838,4838,61c90ca7496be1d97b0d0168efc32137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
17465,17465,f3df131df7ab737312223025f7a8f95a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie']"
10017,10017,6c13ab1e23df72ecadc1bc1686ff1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
1843,1843,28dc32a29b7e6034e98de2e063921038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
10948,10948,9dfdf58cca664cc5009ec28a6be96f9c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
12551,12551,3443d00716372a308cfd8c5c92174e97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
3228,3228,02fbfc77484e130299bdf0415cecb141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
10449,10449,d63888de7f5e421056ae8d6bc575a20e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Country_Traditional']"
727,727,f69b87dd8644900bdb1afb6215ada28c,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Experimental', 'Experimental', 'Dance', 'Experimental']"
15955,15955,28ea865a42116b788d37024fafdd713c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
15782,15782,dd639e2a3786396f4b42753bcca4bb1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
